Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label,Cluster,Predicted_Label,PCA1,PCA2
0.24689516,135.99917763,1559.3040287466674,0.0921937687306651,-297.12802,130.24132,-30.590057,27.473576,-7.0638957,1.9754051,-11.136684,4.744581,-8.7696905,5.404951,-5.3879395,4.4562883,1.7435378,0.0021864893935901,classical,2,classical,0.47011375495419677,-1.3385276891980031
0.27837116,117.45383523,1243.6691621009466,0.0637046536639597,-315.7878,149.6681,-30.549936,23.213522,-8.68629,-10.101967,-15.724107,-4.040028,-7.6393766,0.046328187,-11.144776,-7.673778,-5.867613,0.0019090394144408,classical,2,classical,2.4185827800754076,-2.2322725149351044
0.30325136,112.34714674,822.6139611536199,0.0394431554524361,-374.00146,172.43169,6.4013906,20.147358,5.863239,1.5984085,-6.7120857,-1.1907266,-0.28920582,0.33138114,-6.5567055,-7.3027678,-7.334053,0.0037243307021448,classical,2,classical,2.4832072455684306,0.35447136631536946
0.28324297,103.359375,792.9088884169765,0.0365727565496906,-498.6033,177.51414,11.2123165,27.632612,-2.83633,5.0898414,-6.60016,-1.0522397,-4.139637,-3.0476696,-9.911628,-8.576438,-9.19357,0.0018001589410943,classical,2,classical,3.0901187289296144,-0.6646261918634352
0.30408838,95.703125,1128.381138727403,0.0543959662606341,-429.07135,120.76844,-1.7005684,17.942797,7.7381415,-2.054263,-3.9395752,-2.5293145,-0.5850701,-0.8083962,-9.05951,-3.6882565,-0.9795186,0.0020876872267433,classical,2,classical,2.0600158996953177,0.23500205092486384
0.27402547,123.046875,1369.5923998136095,0.0735405186581593,-309.26334,138.65692,-29.71562,33.617283,-0.36966035,5.228342,-6.3285327,3.2850165,-6.703107,-0.68848854,-13.24687,-8.538453,-9.6672,0.0018338234316226,classical,2,classical,1.5557915949652907,-1.7895808797043185
0.3191619,151.99908088,1016.2036312413032,0.0611235226943155,-319.72226,166.00253,-11.9387,27.27777,7.8312716,1.7412491,-7.853774,-2.401125,-2.9048698,-2.5207543,-11.3745775,-4.6163793,-4.492808,0.0034613133514876,classical,2,classical,2.096259050872247,-0.20499882713099393
0.23927984,107.66601562,1282.3275301478,0.0594094402552204,-419.33255,127.41256,-3.780655,23.201252,-4.313284,4.0386424,-8.204687,-7.614801,-7.066255,-2.9135451,-7.399464,-5.427491,-9.091689,0.0018850903528391,classical,2,classical,2.40518539470708,-1.3019534400897923
0.28418007,161.49902344,1533.6492784629645,0.0939154038573085,-275.4436,125.33516,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.9981613,2.4723504,-10.893561,-8.01609,-5.1683517,0.0022019303462506,classical,2,classical,1.6040041131121392,-2.0790357978508363
0.2946108,151.99908088,1279.4808753417974,0.0758388014791183,-275.9678,146.32536,-36.601395,24.209837,-2.5517092,-2.155176,-13.30885,-6.500922,-9.406593,-3.1215193,-11.546325,-4.1899295,-1.6999396,0.0029658036912775,classical,2,classical,1.9746884939296132,-1.6105169663312482
0.27086365,161.49902344,1633.5822989966382,0.1089565811098221,-409.5085,116.79858,-16.184534,11.701641,0.6897332,6.012307,-4.265308,0.4997358,0.4310803,12.586633,-1.1213995,-1.1413047,4.948069,0.0022106421955583,classical,2,classical,0.5512688426443217,0.3629020524153178
0.25054973,107.66601562,1396.7128037657276,0.0726202236803944,-358.75812,129.07834,-30.378685,19.878695,-10.365979,-0.6496008,-10.599927,1.5427625,-3.966615,1.8717922,-8.833108,-7.1691914,-8.212051,0.002093836167511,classical,2,classical,1.7085162351404406,-1.9188019235753966
0.26822123,123.046875,1329.4563630678217,0.0788172038138051,-368.52054,124.2544,-31.574648,17.583704,2.324991,-5.9451766,-11.797775,-5.5220284,-5.396873,-1.3089094,-8.424349,-3.616905,2.2096312,0.0021351757988234,classical,2,classical,2.0223919293587023,-0.9023400003174147
0.26182422,198.76802885,1326.2905913173308,0.0938649775420489,-160.66153,164.26509,-48.74267,1.6567883,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511177,-5.369692,-4.139391,-5.4268584,0.0027363436980864,classical,2,classical,1.8929017958910588,-1.8328120033577873
0.19099382,129.19921875,1063.396723083687,0.0510089635295823,-249.65216,161.55922,10.15452,-3.0576775,-0.573579,-2.0703812,-12.197371,-8.612416,-14.639438,-12.048641,-12.293453,-7.161874,-7.8807263,0.0031728179519501,classical,2,classical,3.7832827366743254,-1.6217836493672348
0.2522556,80.74951172,1181.884073002171,0.0717101248308198,-402.20825,153.97675,-15.228629,15.294281,-3.0716236,-3.1837263,-9.759971,-17.305773,-12.305009,-7.9180746,-7.099395,-0.29572114,1.5226654,0.0024203510270011,classical,2,classical,2.9135286134122804,-1.047700191436942
0.23616467,184.5703125,1176.944993897445,0.062261493389423,-171.08478,156.89876,-21.83331,5.3263197,-4.0699153,-3.731567,-8.900291,-4.9369226,-7.900487,-5.3933387,-9.340079,-6.6050344,-7.7875705,0.004064479720476,classical,2,classical,2.555062157289061,-1.3000475932562443
0.3468405,129.19921875,1878.4940039517187,0.1115758531515854,-85.30834,118.44306,-31.477152,20.282328,-4.4176335,6.9121923,-10.952412,-1.6223388,-7.3614726,-3.0186846,-4.4440117,-1.417289,-4.2533975,0.0019983792626213,classical,1,disco,0.12600105936171302,-1.5875751761871943
0.2584079,123.046875,1174.3248424594703,0.066340163983952,-436.85822,154.08043,-19.861963,20.18266,3.1738954,0.45094606,-6.5277185,-4.6089153,-10.058647,-6.1566315,-4.53336,-2.7670465,-5.211671,0.0017579416314249,classical,2,classical,2.591077143911677,-0.8421087359615506
0.29638234,172.265625,1514.0972710756876,0.0872000235098379,-124.04526,148.59566,-21.581469,17.421335,-1.4155146,4.123948,-7.0207763,-5.1447277,-5.8456483,5.0245104,-6.2263536,-1.9116532,-0.90014344,0.0025134011644373,classical,2,classical,0.8930707887088684,-0.7570793416340772
0.3116152,103.359375,2224.8938399288413,0.1094464281395123,-98.35358,98.3555,-20.490532,18.820034,-2.095781,2.6650372,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.731997,0.6237759,-2.5930848,0.0022908158511266,classical,1,disco,0.003544261660355513,-1.2744448024637542
0.2860107,107.66601562,1170.256219376788,0.0494870969885924,-449.5513,151.49677,-12.753423,44.259808,6.250194,4.0544987,-1.4762169,-1.6236228,-2.4865205,-4.2856755,-9.663299,-1.3531811,0.13567714,0.0016925696981825,classical,2,classical,1.8760765362182035,0.1544730045954924
0.38145718,135.99917763,1527.645526264714,0.0601050787296826,-230.27237,119.15338,-1.0512242,28.384487,10.00878,16.125822,4.7939453,6.1923785,0.9515957,5.9151874,-1.1755236,3.5739167,-2.0996544,0.0026116404123032,classical,0,techno,-0.46435000092883255,1.370662147031292
0.387909,161.49902344,2411.5244663469507,0.1269315998404872,-186.65797,86.64906,-15.726744,14.733744,-2.2077508,6.2551727,-0.89246273,0.65540314,-6.0940466,-5.2228494,-7.879544,-1.7255487,-4.7003126,0.0032407442426061,classical,1,disco,-0.15247621878467824,-0.8703873318224462
0.30422586,215.33203125,1462.3835644748758,0.087670171051375,-121.83351,149.66736,-42.832016,24.485323,-5.4060426,10.664615,-2.818438,0.7835228,-6.3980646,4.4740596,-1.2259258,1.2524997,-1.1988703,0.0035900872574777,classical,1,disco,0.09764554041045194,-0.4215678303643691
0.31954268,95.703125,1702.24789858299,0.1150749589754566,-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.9418173,-15.889656,14.6361885,-7.799102,-1.2097644,2.8209624,17.278034,-4.0977507,0.0019105810116844,classical,1,disco,-1.06627472905227,-1.3241144413492545
0.18647526,78.30255682,1079.788869352158,0.059338444992266,-483.96786,144.165,1.3792461,8.07079,4.933558,-2.316337,-2.740416,-6.8436475,-10.15446,-8.070668,-7.157022,-10.55595,-7.773563,0.0019636515516684,classical,2,classical,3.69061090845407,-0.7774619999997374
0.3130526,95.703125,1681.2723869009876,0.0967222614052854,-81.11545,129.04564,-42.44421,33.13707,5.6854477,-6.503762,-2.2667923,7.401878,-18.70608,2.4765916,3.7434185,1.8843732,-10.075478,0.0020719153352023,classical,1,disco,-0.0954635775750047,-1.4865913599904188
0.25387782,107.66601562,1751.5809593775805,0.0952295714907192,-367.0708,112.81916,-18.745602,10.175582,-1.6043581,3.799532,0.9256812,5.0639057,-5.3709044,-9.514625,-8.494094,-1.786254,1.2870401,0.0032023251231367,classical,2,classical,1.2818007592505165,-0.3247464719473048
0.26560685,143.5546875,1137.8827996451196,0.0818439433488012,-349.94827,161.8574,-3.3694623,14.163238,5.7316146,3.5070765,2.9739192,-7.0916595,-7.915771,-0.36118284,2.8649027,-2.4754703,-6.782114,0.0018541819028263,classical,2,classical,2.0959272536811184,0.2570658126897336
0.2825774,117.45383523,1551.3608602773115,0.093266250362529,-197.22751,137.38995,-34.15922,25.363323,-5.2644143,-2.7768812,-9.50855,-7.613304,-7.647625,-5.667732,-4.3843036,-5.424353,-3.5282192,0.0032936713410745,classical,2,classical,1.4699672916905464,-1.2912220203154925
0.30537146,123.046875,1803.800200335076,0.1040197668938515,-166.42174,122.12508,-32.114124,16.680294,-5.400134,-2.4928677,-9.827045,-4.8984995,-6.967043,-4.5714536,-6.6540885,-5.4923553,-5.371946,0.0031491162593666,classical,2,classical,1.1149496854274488,-1.6108217479630138
0.2818187,151.99908088,1322.7344268727695,0.0761046560808198,-274.3259,148.35321,-20.328934,21.799068,7.9280887,3.7767048,-2.2288494,-6.0878696,-5.623011,-6.6903195,-5.9035316,-4.5922475,-1.5412745,0.0032669426498233,classical,2,classical,1.8983960536968516,0.08938129265468409
0.32025677,89.10290948,1474.7414794976396,0.0740291775425367,-305.44928,135.9327,-11.758563,18.213852,10.375582,3.0047126,-5.5933824,0.14134434,-1.354128,-1.8684579,-3.208138,-6.7502136,-2.6937735,0.0037867373851863,classical,2,classical,1.3415024798156918,0.4733434499263128
0.22685228,95.703125,690.5300405312647,0.0360448236900618,-465.89728,180.18097,56.64645,11.035487,5.84732,0.7351601,-3.9715195,-5.886589,-8.459515,-9.785687,-7.6918125,-3.2519479,-1.8584505,0.0031448575265827,classical,2,classical,3.8550988969652535,0.7866365441697333
0.19904521,89.10290948,1118.450246121639,0.0422878752175174,-498.64725,145.66858,46.470146,15.258628,3.0686219,-0.8322841,-5.2227077,-6.210678,-3.811383,0.089115955,2.7176886,2.2169223,0.2405624,0.0041859394544246,classical,2,classical,2.534640591480449,1.4719883248255665
0.20720129,123.046875,829.0091477951953,0.0475079152165506,-421.5947,172.78944,28.069185,-2.5672545,-3.5711489,-4.8697968,-8.896141,-10.693691,-7.677652,-7.9523697,-7.321746,-2.7029622,-0.9108148,0.0041734416077645,classical,2,classical,3.838909237277645,0.014969218729686366
0.18713118,135.99917763,795.5192461669669,0.0450219481100154,-429.1393,175.105,31.898457,4.288325,1.0443158,-5.7782183,-9.484334,-11.283601,-10.578688,-8.663466,-6.3293447,-1.6777813,0.82280564,0.004186824461937,classical,2,classical,3.976310591404592,0.23471935499661514
0.26748624,143.5546875,1117.675441354472,0.0463572632685614,-413.4534,143.48242,31.305882,14.029362,1.5161096,-2.2952938,-6.4711924,-8.109996,-5.934282,-4.4754477,-2.8047545,-0.82260454,-1.2224383,0.0066408965971717,classical,2,classical,2.5347481003032564,1.1535622564785681
0.25726342,83.35433468,1559.9200748058706,0.0951725486997293,-234.44064,130.26003,-39.531033,19.348919,-6.7951365,-5.134988,-3.7098153,-4.0319524,-5.071555,-1.3709053,-7.7486467,-4.3807516,0.4702783,0.0025768510993919,classical,2,classical,1.2543190812967193,-1.194993885581859
0.23666598,69.83741554,1349.5622465655813,0.0792533715197215,-321.24756,136.29433,-28.28276,31.008644,0.5742582,0.23691241,0.6586137,-1.3397088,-0.058611777,-0.42391258,-6.176197,-0.14452073,-0.4549772,0.001984723351901,classical,2,classical,1.105857909004474,-0.2239000527556615
0.24420142,161.49902344,1355.7633127675824,0.0708377894189868,-321.1392,134.57178,-18.24004,22.185543,0.42837247,-3.8020203,0.4877544,-1.1469616,-1.9024942,-0.10495498,-2.7560534,0.5838329,2.4930167,0.0034109102765586,classical,2,classical,1.3895277524711398,0.5366665793338672
0.20812953,143.5546875,1397.3892884939066,0.075862970079273,-269.7108,136.43422,-25.016579,26.403866,0.68106735,-5.372084,-1.109293,-1.498667,-0.17736825,-3.8057554,-9.296668,-3.1443982,1.6502775,0.0023273563896397,classical,2,classical,1.7439221680721877,-0.25142260376586545
0.27937976,117.45383523,1285.3702594238275,0.0637424171017014,-360.83868,138.97086,-12.927217,33.778614,7.5961585,-1.7088121,1.027019,4.0721283,3.938996,0.94157827,0.5166481,4.6864805,3.336596,0.0035293617123375,classical,0,techno,0.6991036173111729,1.563074168630963
0.21630721,129.19921875,1211.8707246042643,0.0709397507008894,-306.85605,152.84921,-27.586615,16.327555,-3.148807,-8.940591,-5.437477,-9.772418,-7.1042967,0.29831234,0.89340913,5.4443207,8.212006,0.0031953385753483,classical,2,classical,1.788146320807504,0.2010313412130834
0.23739636,161.49902344,1360.1636476762342,0.0721379845804331,-289.74127,143.90283,-27.002756,24.065565,-1.1469277,-6.3004317,-2.745879,-3.524174,-3.0163457,-3.1469986,-7.264607,-1.6910163,3.0758982,0.0032616504466152,classical,2,classical,1.800740742799202,-0.11069731928366153
0.2173621,117.45383523,1171.477078803794,0.0608640878770301,-413.00116,138.53171,-19.246777,34.156403,8.985244,-4.2935634,4.1500463,0.8692794,3.081244,0.12008622,-4.0598016,3.7838356,5.919068,0.0018468409900714,classical,2,classical,1.4159904283578664,1.2036600575161704
0.26036572,172.265625,1340.8675515904304,0.0717456224622969,-238.74171,149.72977,-28.855423,28.25653,-0.80010945,-3.9364913,-2.1363714,-4.325534,-4.18362,-3.438125,-5.7532845,-0.09010243,2.5456483,0.0026870617197804,classical,2,classical,1.552950018023384,-0.13715654124813154
0.21900696,161.49902344,812.1207958821843,0.0483349345030935,-477.94348,155.32089,12.7602215,5.5314426,2.3841317,-10.652273,-16.651352,-12.546622,-11.187111,-9.374714,-3.2156122,-2.7692902,-6.4778414,0.0061127905299107,classical,2,classical,3.9766044061054937,-0.2153165446749551
0.22509545,67.99958882,715.8536806386742,0.0412818572360788,-552.1586,173.31636,26.347733,14.1246195,7.2601395,-7.080264,-5.8543334,-10.337285,-11.018615,-9.1995945,-8.825932,-4.930786,-3.6539578,0.0037524217075659,classical,2,classical,4.179661577721496,0.09810201871251921
0.21777761,143.5546875,790.5070052979679,0.0520882425802397,-437.6044,170.93153,7.4195814,-3.083473,0.7893821,-11.128749,-12.522781,-6.907836,-5.858702,-8.461237,-8.481487,-8.339388,-7.378575,0.0031699080982629,classical,2,classical,4.252517851466703,-0.7687316156798248
