Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label,Cluster,Predicted_Label,PCA1,PCA2
0.21497735,112.34714674,1361.006486221469,0.087765628021075,-324.09125,133.56267,-25.030157,24.55361,-11.939921,17.658503,-5.5186734,1.7168901,-10.575926,-0.8605745,-7.80522,3.5297625,5.0546646,0.0020865070965228,classical,0,classical,-0.06095239395665338,-1.0725831841296718
0.2778935,99.38401442,1490.2748102133896,0.090045784391918,-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543603,-19.016834,4.226783,-11.8357525,8.917746,-1.4451483,0.0024176075385755,classical,1,disco,1.4752769672549655,-2.8619547028127545
0.23422067,71.77734375,1526.6289318249862,0.1089463849816318,-326.89743,127.400604,-30.596176,37.471397,-5.2961755,20.813564,-1.7786855,-4.6154566,-4.040199,5.242275,-0.64244866,2.7945673,7.229206,0.0021541826492414,classical,1,disco,0.4907890353633706,0.5596206732698
0.22151817,161.49902344,1705.7912691531124,0.1128571665941608,-259.95258,118.92713,-35.608337,31.969566,-16.524866,10.618957,-15.653264,7.425692,-5.82416,8.26638,-17.991137,-1.1879282,-6.356529,0.0020204819645786,classical,1,disco,0.9169154724899135,-2.9385078104438596
0.2685064,143.5546875,1431.080146867151,0.0752100402407192,-264.33557,138.1797,-30.096487,37.83662,-7.1731234,6.7740803,-11.809729,4.7056303,-9.825994,5.859127,-9.563163,2.6768575,-4.788712,0.0025023376352418,classical,0,classical,0.37810167792402094,-1.977741127357672
0.26142845,99.38401442,1372.6940993686428,0.0729011836571925,-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873936,6.2878857,-8.864131,4.4022946,-9.374512,4.060037,1.6421571,0.0019290441270185,classical,0,classical,0.39112036603903666,-1.5127875656835896
0.2765987,215.33203125,1358.9954445281364,0.0731270090148878,-286.7648,135.92358,-24.43564,36.65812,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559708,-4.3460455,0.0025664289683411,classical,0,classical,-0.001958868732459347,-0.9795725149719747
0.25473848,135.99917763,1516.848913603582,0.0787779298385537,-292.093,127.76223,-29.910952,37.434177,-9.56995,5.109292,-13.825463,7.040886,-7.0332546,6.498645,-9.904662,4.711042,0.36506906,0.0021779711328606,classical,0,classical,0.5296904602519551,-1.7359723109839011
0.27055803,234.90767045,1216.3713864035042,0.0562467523443542,-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.280071,8.684677,-8.132967,3.4333065,-1.4450533,0.0019259329160771,classical,0,classical,-0.13416887632363012,-1.7245034355009352
0.24494341,103.359375,1497.503638046726,0.0862173270736658,-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287152,-8.980798,6.0593615,-3.3081124,7.6189456,3.8063476,0.0025706053306926,classical,0,classical,0.41666066501117915,-0.792359831272523
0.24493825,151.99908088,950.1801498031008,0.0607572173482211,-385.35327,177.20355,-9.33685,24.37912,5.799284,-4.5660625,-6.359218,-6.949474,-4.122529,3.8736925,-0.33930957,-0.9373086,-3.6557696,0.0020493465195227,classical,0,classical,-2.046354309916962,-0.1423301245781671
0.23563844,95.703125,1180.5324896152028,0.0659625296065351,-362.7318,143.90761,-19.005598,30.651041,1.0206411,0.27225098,-7.991961,-3.8471584,-8.934133,3.276335,-4.4292364,3.6627495,4.925432,0.0019218480636456,classical,0,classical,-0.9678611190032651,-0.4405960260031142
0.23210803,129.19921875,1388.1392656380106,0.0808760664394818,-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063074,-5.795961,7.683308,-3.6783319,2.5477433,-3.4992898,0.0027155081300858,classical,0,classical,-0.27909579912247173,-0.9433163165303748
0.23404849,143.5546875,1279.515451953795,0.0684507625193348,-324.6393,147.81375,-31.926256,27.40502,-4.5023103,-4.1688004,-12.59746,-5.1306887,-7.7447653,0.8444132,-8.192252,-0.8276448,0.9923773,0.0024259561611837,classical,0,classical,-1.2012074973971612,-1.2724197936778618
0.21663478,83.35433468,1371.4447396060193,0.0757187137470997,-449.5024,124.97929,-19.903538,27.45521,-5.7697797,2.2189133,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.249033,4.427051,0.0017681455837141,classical,0,classical,0.04828214118062462,0.5416653940644105
0.2193211,99.38401442,1054.7328868522366,0.0476574584300077,-482.57535,154.85045,-5.0330462,29.729904,-1.8655614,8.21654,-4.778444,9.63252,-3.3466737,4.530603,-10.102243,-0.6701807,-2.4489703,0.0022928359119716,classical,0,classical,-1.0646255183494142,-1.0302061932754036
0.25638506,89.10290948,1358.602375942448,0.0810788561001546,-311.5614,148.68465,-33.492855,10.352457,-12.897486,1.2300146,-12.900196,0.8069202,-9.733505,2.0582037,-5.113307,6.7274017,4.6117973,0.0024276404045345,classical,0,classical,-0.3192731187302346,-1.1540482657650104
0.23902793,161.49902344,1157.8655406408502,0.0706663434116396,-405.63312,145.72554,-0.8494923,23.064943,9.217205,-2.6364684,-5.7427993,-2.0792975,-0.638366,6.745994,2.7888033,2.4446673,5.0832434,0.001979933785845,classical,0,classical,-1.579984470411342,1.133554221341254
0.28401977,184.5703125,1185.144479134992,0.0576288941656999,-475.8085,141.50447,-8.465948,34.003716,0.5104437,6.037262,0.0038526258,9.544266,2.1649942,7.102437,-8.052562,-0.115624756,0.76368,0.0019362761599192,classical,0,classical,-0.8065415985049825,0.05824278501134909
0.26896352,143.5546875,1218.151449471981,0.0697996725154679,-300.90747,161.1279,-24.245857,27.956917,-2.8630507,2.3890126,-11.268325,0.22309761,-6.8389344,6.0936527,-8.139803,-1.8150443,-4.120981,0.0027137423344761,classical,0,classical,-0.6855567932988785,-1.3911932889228062
0.26684955,135.99917763,1371.3948853640532,0.0795392407434261,-278.16513,147.88019,-31.550192,20.35175,-9.574066,-6.2306337,-13.595258,-0.6612344,-7.273572,1.0149182,-11.761826,-0.9655799,-2.2157323,0.0024650359769156,classical,0,classical,-0.7607606489084322,-1.75982939887408
0.27621743,107.66601562,1211.4313268289068,0.068440944025522,-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297818,-0.51610196,-11.366227,3.174696,-5.085273,4.348031,-4.0713315,0.0022125997573017,classical,0,classical,-0.44216964382004537,-1.4882778141404633
0.26729923,95.703125,983.9717194937224,0.0442168316173627,-406.84668,163.08134,-2.372812,32.416626,7.946261,9.632712,-5.45672,9.490358,-3.060804,10.187205,-10.35241,-5.4048333,-8.054707,0.0018279634781489,classical,0,classical,-0.9151042268738591,-1.049417176581539
0.25327945,151.99908088,1253.0323992049648,0.0716289334396751,-223.18733,163.25397,-34.412884,24.186995,-10.303666,3.2221324,-12.889323,0.80370426,-14.28119,1.6788578,-10.140899,0.23151678,-4.558466,0.0028491651254115,classical,0,classical,-0.4334460888936097,-2.4227691562884823
0.2973892,129.19921875,1184.2726167313847,0.0682921560808198,-221.30133,173.31781,-37.445778,24.35597,-8.682666,3.3846245,-12.844792,1.0788687,-15.323445,0.4238257,-9.6230135,2.288309,-4.490512,0.0023892048189664,classical,0,classical,-0.3071699203495663,-2.440058335991717
0.2456861,161.49902344,1278.5184062359622,0.0817321635730858,-319.2353,143.68849,-31.174316,10.929482,-5.559396,-4.257987,-8.956228,-5.5805836,-8.02272,2.3428679,-4.4802847,-0.32078663,0.96291196,0.0026367229349992,classical,0,classical,-1.276223485013601,-0.6572690593265028
0.2406908,135.99917763,901.7378802312896,0.0534326209638437,-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550475,0.15556985,-11.136406,3.576607,-10.338357,-1.0807843,-4.597426,0.0017835397756587,classical,0,classical,-1.3892344400698655,-2.1805602522916994
0.26289216,161.49902344,1314.399292126819,0.0810950943783836,-228.95596,153.91904,-30.704666,20.802929,-6.099663,1.1756067,-10.78928,-3.866134,-11.594046,0.86720824,-8.299901,-0.7155663,-3.0778165,0.0022918143898183,classical,0,classical,-0.745439405977509,-1.6412349984406436
0.24689516,135.99917763,1559.3040287466674,0.0921937687306651,-297.12802,130.24132,-30.590057,27.473576,-7.0638957,1.9754051,-11.136684,4.744581,-8.7696905,5.404951,-5.3879395,4.4562883,1.7435378,0.0021864893935901,classical,0,classical,0.158793588641929,-1.05902616541955
0.27837116,117.45383523,1243.6691621009466,0.0637046536639597,-315.7878,149.6681,-30.549936,23.213522,-8.68629,-10.101967,-15.724107,-4.040028,-7.6393766,0.046328187,-11.144776,-7.673778,-5.867613,0.0019090394144408,classical,0,classical,-1.3920430403968926,-2.0772800873067716
0.30325136,112.34714674,822.6139611536199,0.0394431554524361,-374.00146,172.43169,6.4013906,20.147358,5.863239,1.5984085,-6.7120857,-1.1907266,-0.28920582,0.33138114,-6.5567055,-7.3027678,-7.334053,0.0037243307021448,classical,0,classical,-2.036840063050106,-0.11935004899708726
0.28324297,103.359375,792.9088884169765,0.0365727565496906,-498.6033,177.51414,11.2123165,27.632612,-2.83633,5.0898414,-6.60016,-1.0522397,-4.139637,-3.0476696,-9.911628,-8.576438,-9.19357,0.0018001589410943,classical,0,classical,-2.2721168228392594,-1.4440474061497668
0.30408838,95.703125,1128.381138727403,0.0543959662606341,-429.07135,120.76844,-1.7005684,17.942797,7.7381415,-2.054263,-3.9395752,-2.5293145,-0.5850701,-0.8083962,-9.05951,-3.6882565,-0.9795186,0.0020876872267433,classical,0,classical,-1.6990486258105444,0.3430118982886306
0.27402547,123.046875,1369.5923998136095,0.0735405186581593,-309.26334,138.65692,-29.71562,33.617283,-0.36966035,5.228342,-6.3285327,3.2850165,-6.703107,-0.68848854,-13.24687,-8.538453,-9.6672,0.0018338234316226,classical,0,classical,-0.6617217355813686,-1.6529867707685666
0.3191619,151.99908088,1016.2036312413032,0.0611235226943155,-319.72226,166.00253,-11.9387,27.27777,7.8312716,1.7412491,-7.853774,-2.401125,-2.9048698,-2.5207543,-11.3745775,-4.6163793,-4.492808,0.0034613133514876,classical,0,classical,-1.5391678996866247,-0.5365224819514798
0.23927984,107.66601562,1282.3275301478,0.0594094402552204,-419.33255,127.41256,-3.780655,23.201252,-4.313284,4.0386424,-8.204687,-7.614801,-7.066255,-2.9135451,-7.399464,-5.427491,-9.091689,0.0018850903528391,classical,0,classical,-1.596384963783249,-1.3047665551116008
0.28418007,161.49902344,1533.6492784629645,0.0939154038573085,-275.4436,125.33516,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.9981613,2.4723504,-10.893561,-8.01609,-5.1683517,0.0022019303462506,classical,0,classical,-0.708105888962502,-1.5173485179630712
0.2946108,151.99908088,1279.4808753417974,0.0758388014791183,-275.9678,146.32536,-36.601395,24.209837,-2.5517092,-2.155176,-13.30885,-6.500922,-9.406593,-3.1215193,-11.546325,-4.1899295,-1.6999396,0.0029658036912775,classical,0,classical,-1.1223903812887128,-1.4918825945989989
0.27086365,161.49902344,1633.5822989966382,0.1089565811098221,-409.5085,116.79858,-16.184534,11.701641,0.6897332,6.012307,-4.265308,0.4997358,0.4310803,12.586633,-1.1213995,-1.1413047,4.948069,0.0022106421955583,classical,0,classical,-0.4088445691301805,1.004157179852291
0.25054973,107.66601562,1396.7128037657276,0.0726202236803944,-358.75812,129.07834,-30.378685,19.878695,-10.365979,-0.6496008,-10.599927,1.5427625,-3.966615,1.8717922,-8.833108,-7.1691914,-8.212051,0.002093836167511,classical,0,classical,-0.8290458004210779,-1.5402548647512695
0.26822123,123.046875,1329.4563630678217,0.0788172038138051,-368.52054,124.2544,-31.574648,17.583704,2.324991,-5.9451766,-11.797775,-5.5220284,-5.396873,-1.3089094,-8.424349,-3.616905,2.2096312,0.0021351757988234,classical,0,classical,-1.4435271063937984,-0.486562327038769
0.26182422,198.76802885,1326.2905913173308,0.0938649775420489,-160.66153,164.26509,-48.74267,1.6567883,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511177,-5.369692,-4.139391,-5.4268584,0.0027363436980864,classical,0,classical,-1.1287795574524806,-1.2577076369049014
0.19099382,129.19921875,1063.396723083687,0.0510089635295823,-249.65216,161.55922,10.15452,-3.0576775,-0.573579,-2.0703812,-12.197371,-8.612416,-14.639438,-12.048641,-12.293453,-7.161874,-7.8807263,0.0031728179519501,classical,0,classical,-2.913757136860515,-1.8527220119716208
0.2522556,80.74951172,1181.884073002171,0.0717101248308198,-402.20825,153.97675,-15.228629,15.294281,-3.0716236,-3.1837263,-9.759971,-17.305773,-12.305009,-7.9180746,-7.099395,-0.29572114,1.5226654,0.0024203510270011,classical,0,classical,-2.160885801708234,-0.9166155942494382
0.23616467,184.5703125,1176.944993897445,0.062261493389423,-171.08478,156.89876,-21.83331,5.3263197,-4.0699153,-3.731567,-8.900291,-4.9369226,-7.900487,-5.3933387,-9.340079,-6.6050344,-7.7875705,0.004064479720476,classical,0,classical,-1.8529256541999117,-1.1657428750946215
0.3468405,129.19921875,1878.4940039517187,0.1115758531515854,-85.30834,118.44306,-31.477152,20.282328,-4.4176335,6.9121923,-10.952412,-1.6223388,-7.3614726,-3.0186846,-4.4440117,-1.417289,-4.2533975,0.0019983792626213,classical,1,disco,0.5965437494541593,-0.5225752969043709
0.2584079,123.046875,1174.3248424594703,0.066340163983952,-436.85822,154.08043,-19.861963,20.18266,3.1738954,0.45094606,-6.5277185,-4.6089153,-10.058647,-6.1566315,-4.53336,-2.7670465,-5.211671,0.0017579416314249,classical,0,classical,-1.9201018406231756,-0.8855235216349081
0.29638234,172.265625,1514.0972710756876,0.0872000235098379,-124.04526,148.59566,-21.581469,17.421335,-1.4155146,4.123948,-7.0207763,-5.1447277,-5.8456483,5.0245104,-6.2263536,-1.9116532,-0.90014344,0.0025134011644373,classical,0,classical,-0.3887690851566172,-0.3098833769367321
0.3116152,103.359375,2224.8938399288413,0.1094464281395123,-98.35358,98.3555,-20.490532,18.820034,-2.095781,2.6650372,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.731997,0.6237759,-2.5930848,0.0022908158511266,classical,1,disco,0.5609584689189134,0.040115065500708647
0.2860107,107.66601562,1170.256219376788,0.0494870969885924,-449.5513,151.49677,-12.753423,44.259808,6.250194,4.0544987,-1.4762169,-1.6236228,-2.4865205,-4.2856755,-9.663299,-1.3531811,0.13567714,0.0016925696981825,classical,0,classical,-1.411712804371043,-0.1891659659090533
0.38145718,135.99917763,1527.645526264714,0.0601050787296826,-230.27237,119.15338,-1.0512242,28.384487,10.00878,16.125822,4.7939453,6.1923785,0.9515957,5.9151874,-1.1755236,3.5739167,-2.0996544,0.0026116404123032,classical,1,disco,0.45709220060422806,1.595729042685991
0.387909,161.49902344,2411.5244663469507,0.1269315998404872,-186.65797,86.64906,-15.726744,14.733744,-2.2077508,6.2551727,-0.89246273,0.65540314,-6.0940466,-5.2228494,-7.879544,-1.7255487,-4.7003126,0.0032407442426061,classical,1,disco,0.6852817363479562,0.4940064703626752
0.30422586,215.33203125,1462.3835644748758,0.087670171051375,-121.83351,149.66736,-42.832016,24.485323,-5.4060426,10.664615,-2.818438,0.7835228,-6.3980646,4.4740596,-1.2259258,1.2524997,-1.1988703,0.0035900872574777,classical,1,disco,0.3053149220094068,-0.06559584718766286
0.31954268,95.703125,1702.24789858299,0.1150749589754566,-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.9418173,-15.889656,14.6361885,-7.799102,-1.2097644,2.8209624,17.278034,-4.0977507,0.0019105810116844,classical,1,disco,1.5662122312333657,-0.47078199863273884
0.18647526,78.30255682,1079.788869352158,0.059338444992266,-483.96786,144.165,1.3792461,8.07079,4.933558,-2.316337,-2.740416,-6.8436475,-10.15446,-8.070668,-7.157022,-10.55595,-7.773563,0.0019636515516684,classical,0,classical,-3.0447463302958955,-0.6884105157832499
0.3130526,95.703125,1681.2723869009876,0.0967222614052854,-81.11545,129.04564,-42.44421,33.13707,5.6854477,-6.503762,-2.2667923,7.401878,-18.70608,2.4765916,3.7434185,1.8843732,-10.075478,0.0020719153352023,classical,1,disco,0.7048382905030168,-0.4781575481079009
0.25387782,107.66601562,1751.5809593775805,0.0952295714907192,-367.0708,112.81916,-18.745602,10.175582,-1.6043581,3.799532,0.9256812,5.0639057,-5.3709044,-9.514625,-8.494094,-1.786254,1.2870401,0.0032023251231367,classical,0,classical,-0.8905649336345473,0.43514768711497864
0.26560685,143.5546875,1137.8827996451196,0.0818439433488012,-349.94827,161.8574,-3.3694623,14.163238,5.7316146,3.5070765,2.9739192,-7.0916595,-7.915771,-0.36118284,2.8649027,-2.4754703,-6.782114,0.0018541819028263,classical,0,classical,-1.7740884826875656,0.5089385386676217
0.2825774,117.45383523,1551.3608602773115,0.093266250362529,-197.22751,137.38995,-34.15922,25.363323,-5.2644143,-2.7768812,-9.50855,-7.613304,-7.647625,-5.667732,-4.3843036,-5.424353,-3.5282192,0.0032936713410745,classical,0,classical,-0.759626258280066,-0.5178635924395588
0.30537146,123.046875,1803.800200335076,0.1040197668938515,-166.42174,122.12508,-32.114124,16.680294,-5.400134,-2.4928677,-9.827045,-4.8984995,-6.967043,-4.5714536,-6.6540885,-5.4923553,-5.371946,0.0031491162593666,classical,0,classical,-0.36802278046759274,-0.5617583302272761
0.2818187,151.99908088,1322.7344268727695,0.0761046560808198,-274.3259,148.35321,-20.328934,21.799068,7.9280887,3.7767048,-2.2288494,-6.0878696,-5.623011,-6.6903195,-5.9035316,-4.5922475,-1.5412745,0.0032669426498233,classical,0,classical,-1.5253205807550287,0.35087003849534687
0.32025677,89.10290948,1474.7414794976396,0.0740291775425367,-305.44928,135.9327,-11.758563,18.213852,10.375582,3.0047126,-5.5933824,0.14134434,-1.354128,-1.8684579,-3.208138,-6.7502136,-2.6937735,0.0037867373851863,classical,0,classical,-1.0723823721331964,0.9586303934184719
0.22685228,95.703125,690.5300405312647,0.0360448236900618,-465.89728,180.18097,56.64645,11.035487,5.84732,0.7351601,-3.9715195,-5.886589,-8.459515,-9.785687,-7.6918125,-3.2519479,-1.8584505,0.0031448575265827,classical,0,classical,-3.4545155440668927,-0.1520359280054528
0.19904521,89.10290948,1118.450246121639,0.0422878752175174,-498.64725,145.66858,46.470146,15.258628,3.0686219,-0.8322841,-5.2227077,-6.210678,-3.811383,0.089115955,2.7176886,2.2169223,0.2405624,0.0041859394544246,classical,0,classical,-2.46671811778798,0.9967460128130896
0.20720129,123.046875,829.0091477951953,0.0475079152165506,-421.5947,172.78944,28.069185,-2.5672545,-3.5711489,-4.8697968,-8.896141,-10.693691,-7.677652,-7.9523697,-7.321746,-2.7029622,-0.9108148,0.0041734416077645,classical,0,classical,-3.3312552000555855,-0.49387901847202087
0.18713118,135.99917763,795.5192461669669,0.0450219481100154,-429.1393,175.105,31.898457,4.288325,1.0443158,-5.7782183,-9.484334,-11.283601,-10.578688,-8.663466,-6.3293447,-1.6777813,0.82280564,0.004186824461937,classical,0,classical,-3.5264006884073926,-0.4773238269271736
0.26748624,143.5546875,1117.675441354472,0.0463572632685614,-413.4534,143.48242,31.305882,14.029362,1.5161096,-2.2952938,-6.4711924,-8.109996,-5.934282,-4.4754477,-2.8047545,-0.82260454,-1.2224383,0.0066408965971717,classical,0,classical,-2.313164140886388,0.6799744851937567
0.25726342,83.35433468,1559.9200748058706,0.0951725486997293,-234.44064,130.26003,-39.531033,19.348919,-6.7951365,-5.134988,-3.7098153,-4.0319524,-5.071555,-1.3709053,-7.7486467,-4.3807516,0.4702783,0.0025768510993919,classical,0,classical,-0.6541528889520644,-0.1802702187170006
0.23666598,69.83741554,1349.5622465655813,0.0792533715197215,-321.24756,136.29433,-28.28276,31.008644,0.5742582,0.23691241,0.6586137,-1.3397088,-0.058611777,-0.42391258,-6.176197,-0.14452073,-0.4549772,0.001984723351901,classical,0,classical,-0.7394048543039163,0.3629870181163931
0.24420142,161.49902344,1355.7633127675824,0.0708377894189868,-321.1392,134.57178,-18.24004,22.185543,0.42837247,-3.8020203,0.4877544,-1.1469616,-1.9024942,-0.10495498,-2.7560534,0.5838329,2.4930167,0.0034109102765586,classical,0,classical,-1.2347230479373452,0.8559471863568355
0.20812953,143.5546875,1397.3892884939066,0.075862970079273,-269.7108,136.43422,-25.016579,26.403866,0.68106735,-5.372084,-1.109293,-1.498667,-0.17736825,-3.8057554,-9.296668,-3.1443982,1.6502775,0.0023273563896397,classical,0,classical,-1.4047506429645884,0.22443209412211731
0.27937976,117.45383523,1285.3702594238275,0.0637424171017014,-360.83868,138.97086,-12.927217,33.778614,7.5961585,-1.7088121,1.027019,4.0721283,3.938996,0.94157827,0.5166481,4.6864805,3.336596,0.0035293617123375,classical,0,classical,-0.7872428635243371,1.7481808692450382
0.21630721,129.19921875,1211.8707246042643,0.0709397507008894,-306.85605,152.84921,-27.586615,16.327555,-3.148807,-8.940591,-5.437477,-9.772418,-7.1042967,0.29831234,0.89340913,5.4443207,8.212006,0.0031953385753483,classical,0,classical,-1.563470021036963,0.53161555064114
0.23739636,161.49902344,1360.1636476762342,0.0721379845804331,-289.74127,143.90283,-27.002756,24.065565,-1.1469277,-6.3004317,-2.745879,-3.524174,-3.0163457,-3.1469986,-7.264607,-1.6910163,3.0758982,0.0032616504466152,classical,0,classical,-1.4528462000834739,0.20109771074315427
0.2173621,117.45383523,1171.477078803794,0.0608640878770301,-413.00116,138.53171,-19.246777,34.156403,8.985244,-4.2935634,4.1500463,0.8692794,3.081244,0.12008622,-4.0598016,3.7838356,5.919068,0.0018468409900714,classical,0,classical,-1.4541871424601631,1.3612120299883854
0.26036572,172.265625,1340.8675515904304,0.0717456224622969,-238.74171,149.72977,-28.855423,28.25653,-0.80010945,-3.9364913,-2.1363714,-4.325534,-4.18362,-3.438125,-5.7532845,-0.09010243,2.5456483,0.0026870617197804,classical,0,classical,-1.1863159268834687,0.1416317378625139
0.21900696,161.49902344,812.1207958821843,0.0483349345030935,-477.94348,155.32089,12.7602215,5.5314426,2.3841317,-10.652273,-16.651352,-12.546622,-11.187111,-9.374714,-3.2156122,-2.7692902,-6.4778414,0.0061127905299107,classical,0,classical,-3.386064966170751,-0.846430032650586
0.22509545,67.99958882,715.8536806386742,0.0412818572360788,-552.1586,173.31636,26.347733,14.1246195,7.2601395,-7.080264,-5.8543334,-10.337285,-11.018615,-9.1995945,-8.825932,-4.930786,-3.6539578,0.0037524217075659,classical,0,classical,-3.6021235745188704,-0.5881021363164047
